package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_11,,numeric,95,3 | 0 | 0.26 | 0.28 | 0.35,0,3,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_12,,numeric,95,4 | 0 | 0.32 | 0.24 | 0.86,0,4,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_13,,mixed_numeric_text,95,5+ | 0 | 0.06 | 0.55 | 0.38,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_14,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_15,,mixed_numeric_text,18,5 | 10 | 15 | 20 | 25,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_16,,text,100,Age | Cohort | 0-4 | 5-9 | 10-14,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_17,,numeric,22,4 | 14 | 24 | 34 | 44,4,214,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_18,,numeric,22,5 | 15 | 25 | 35 | 45,5,215,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_19,,numeric,22,6 | 16 | 26 | 36 | 46,6,216,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_20,,numeric,22,7 | 17 | 27 | 37 | 47,7,217,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_21,,numeric,22,8 | 18 | 28 | 38 | 48,8,218,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,1,,numeric,202,1 | 2 | 3 | 4 | 5,1,219,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,1_2,,numeric,202,1 | 2 | 10 | 20 | 30,1,220,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,2,,numeric,202,1 | 2 | 3 | 4 | 5,1,221,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,2_2,,numeric,202,0 | 0.08 | 0.02 | 0.01 | 0.06,0,222,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,2_3,,numeric,202,0 | 0.16 | 0.13 | 0.11 | 0.05,0,223,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,2_4,,numeric,180,0.05 | 0.09 | 0.14 | 0.19 | 0.28,0,1.16,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,2_5,,numeric,201,0.15 | 0.18 | 0.22 | 0.41 | 0.17,0,204,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_29,,numeric,201,0 | 0.02 | 0.01 | 0.03 | 0.11,0,205,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_30,,numeric,201,8572 | 25933 | 17879 | 19054 | 16581,0,92300,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_31,,numeric,21,7 | 17 | 27 | 37 | 47,7,207,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_32,,numeric,21,8 | 18 | 28 | 38 | 48,8,208,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_33,,numeric,21,9 | 19 | 29 | 39 | 49,9,209,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_34,,numeric,21,10 | 20 | 30 | 40 | 50,10,210,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_35,,numeric,21,11 | 21 | 31 | 41 | 51,11,211,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_36,,numeric,21,12 | 22 | 32 | 42 | 52,12,212,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_37,,numeric,21,13 | 23 | 33 | 43 | 53,13,213,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/home_end_trip_generation_rates_Sheet1_values.csv,,column_38,,boolean_or_indicator,21,0,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 385 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_1,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_2,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,Table: 4,,text,48,PM Peak Period Person Trips By Purpose | Trip Purpose | Work-to-Home | Chained Work Trips | Work-to-Other,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_4,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_5,,mixed_numeric_text,11,Trip Volumes | 768246 | 329409 | 307384 | 636793,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_6,,text,28,Variable | OFFEMP | OTHEMP | RETEMP | POP,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_7,,mixed_numeric_text,33,% | 28.889933 | 12.387443 | 11.559192 | 23.946635,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_8,,mixed_numeric_text,24,T-Stat. | 22.42 | 3.95 | 0.47 | 20.08,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_9,,mixed_numeric_text,21,Adj. | Rate | 0.5 | 0.35 | 0.1,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_10,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_11,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_12,,empty,0,,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,Table: 25,,mixed_numeric_text,57,Household Size by Sex of Householder | Table: 26 | Distribution of Household Head by Sex | Male | Female,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_14,,mixed_numeric_text,38,Male | Female | Total | C-U | 68,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_15,,mixed_numeric_text,63,C-U | 2.94 | 1.91 | 2.63 | COG,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_16,,mixed_numeric_text,53,COG | 3.04 | 1.74 | 2.75 | CENSUS,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
paper-1994-04,"Specifying, Estimating And Validating A New Trip Generation Model: Case Study In Montgomery County",UPLOADED,/Users/dlev2617/Documents/Code/Agents/github-packages/UPLOADED/paper-1994-04-specifying-estimating-and-validating-a-new-trip-generation-model-case-study-in-montgom,data/trip_generation_workbooks/modernized/csv/paper_tables_Sheet1_values.csv,,column_17,,mixed_numeric_text,61,Adj. COG | 2.95 | 1.9 | 2.63 | 67.3,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 155 rows."
